overall_qual_liv_area,overall_qual_squared,quality_and_age,overall_qual,house_total_sq,exter_qual_num,gr_liv_area,kitchen_qual_num,bsmt_qual_num,garage_area,garage_cars,total_bsmt_sf,year_remod_or_built,year_remod_or_built_sq,garage_finish,exterior_cond_and_qual
7880,25,9750,5,2618.0,3,1576,3,3.0,225.0,1.0,1042.0,3759600,14134592160000,2,9
9948,36,11976,6,2431.0,3,1658,3,4.0,431.0,2.0,773.0,3982020,15856483280400,0,9
2139,9,6003,3,1426.0,3,713,4,3.0,371.0,1.0,713.0,3861930,14914503324900,2,12
17878,49,13986,7,3272.0,3,2554,3,3.0,704.0,2.0,718.0,3776220,14259837488400,2,12
9618,49,14028,7,1758.0,4,1374,4,4.0,400.0,2.0,384.0,4016016,16128384512256,0,12
20592,64,16056,8,4056.0,4,2574,5,5.0,868.0,3.0,1482.0,4028049,16225178746401,0,12
9288,36,11856,6,2352.0,3,1548,4,4.0,440.0,2.0,804.0,3904576,15245713739776,2,9
7020,25,10000,5,2592.0,3,1404,3,3.0,504.0,2.0,1188.0,3938000,15507844000000,2,9
7200,25,9820,5,2160.0,3,1440,3,3.0,480.0,2.0,720.0,3857296,14878732431616,0,9
14424,64,15960,8,3482.0,4,1803,4,4.0,482.0,2.0,1679.0,3978030,15824722680900,2,16
11000,25,10015,5,3472.0,3,2200,3,3.0,0.0,0.0,1272.0,3805700,14483352490000,3,9
14259,49,13972,7,2709.0,4,2037,4,4.0,472.0,2.0,672.0,3984016,15872383488256,0,12
3584,16,7800,4,1953.9878048780488,3,896,3,3.5861723446893787,280.0,1.0,1057.9878048780488,3794700,14399748090000,2,9
5124,16,7972,4,2432.0,3,1281,3,3.0,580.0,2.0,1151.0,3836525,14718924075625,2,9
15808,64,15984,8,3020.0,4,1976,4,4.0,885.0,3.0,1044.0,3992004,15936095936016,0,12
9648,36,11982,6,2553.0,3,1608,3,4.0,470.0,2.0,945.0,3988009,15904215784081,0,9
6050,25,9765,5,1210.0,3,1210,3,3.5861723446893787,616.0,1.0,0.0,3814209,14548190295681,0,9
8060,25,9985,5,2600.0,3,1612,3,3.0,363.0,1.0,988.0,3894150,15164404222500,2,12
8640,25,10020,5,2944.0,3,1728,3,3.0,371.0,1.0,1216.0,3913812,15317924371344,2,9
19856,64,16048,8,3576.0,4,2482,4,4.0,642.0,3.0,1094.0,4022030,16176725320900,0,12
14483,49,14049,7,2654.0,3,2069,4,4.0,505.0,2.0,585.0,3933720,15474153038400,1,9
8868,36,11760,6,2956.0,3,1478,3,3.0,498.0,2.0,1478.0,3841600,14757890560000,2,9
12068,49,14028,7,2520.0,4,1724,4,4.0,616.0,2.0,796.0,4014012,16112292336144,0,12
9975,49,13986,7,2850.0,3,1425,3,4.0,591.0,2.0,1425.0,3992004,15936095936016,1,9
6610,25,9760,5,1994.0,3,1322,3,3.0,280.0,1.0,672.0,3784928,14325679965184,2,12
9996,49,13790,7,2140.0,3,1428,3,3.0,576.0,2.0,712.0,3743000,14010049000000,0,9
7164,36,11754,6,2388.0,3,1194,3,3.0,312.0,1.0,1194.0,3837681,14727795457761,1,9
14544,64,16056,8,2713.0,4,1818,5,5.0,774.0,3.0,895.0,4028049,16225178746401,0,12
23648,64,16032,8,4662.0,4,2956,5,4.0,916.0,3.0,1706.0,4016016,16128384512256,1,12
7260,36,11850,6,2338.0,3,1210,3,3.0,528.0,2.0,1128.0,3900625,15214875390625,2,9
8205,25,9860,5,2642.0,3,1641,3,4.0,490.0,2.0,1001.0,3888784,15122640998656,2,12
5265,25,9955,5,2061.0,3,1053,5,3.0,750.0,2.0,1008.0,3898378,15197351030884,1,9
14875,49,13979,7,3189.0,4,2125,4,5.0,576.0,2.0,1064.0,3986012,15888291664144,1,12
6432,36,12030,6,1619.0,3,1072,4,4.0,525.0,2.0,547.0,4020025,16160601000625,0,9
9984,36,11868,6,3328.0,3,1664,3,3.0,616.0,2.0,1664.0,3912484,15307531050256,2,9
9359,49,13993,7,2742.0,4,1337,4,4.0,511.0,2.0,1405.0,3996001,15968023992001,0,12
9808,64,15824,8,2452.0,4,1226,4,4.0,484.0,2.0,1226.0,3912484,15307531050256,0,12
4368,16,7888,4,1638.0,3,1092,3,3.0,253.0,1.0,546.0,3888784,15122640998656,2,9
9960,36,11970,6,2375.0,3,1660,3,3.0,240.0,1.0,715.0,3858330,14886710388900,2,9
10026,36,11916,6,3098.0,3,1671,3,3.0,484.0,2.0,1427.0,3928308,15431603742864,1,9
7427,49,13937,7,2115.0,4,1061,4,4.0,462.0,2.0,1054.0,3962090,15698157168100,2,12
3360,25,9985,5,1344.0,3,672,3,3.0,240.0,1.0,672.0,3874180,15009270672400,2,9
8105,25,9875,5,3242.0,3,1621,3,4.0,478.0,2.0,1621.0,3900625,15214875390625,1,9
13872,64,16056,8,3468.0,4,1734,5,5.0,928.0,3.0,1734.0,4028049,16225178746401,1,12
10690,25,9825,5,2987.0,3,2138,3,3.0,360.0,2.0,849.0,3729570,13909692384900,2,9
12054,36,11700,6,2681.0,3,2009,3,3.0,795.0,3.0,672.0,3759600,14134592160000,2,9
4900,16,7836,4,2175.0,3,1225,3,3.0,0.0,0.0,950.0,3837681,14727795457761,3,9
8172,36,11766,6,2724.0,3,1362,3,3.0,504.0,2.0,1362.0,3845521,14788031761441,2,9
5670,25,9750,5,1890.0,3,1134,3,3.0,240.0,1.0,756.0,3783000,14311089000000,2,9
14574,49,14021,7,3444.0,3,2082,4,4.0,484.0,2.0,1362.0,4012009,16096216216081,2,9
7620,25,9790,5,2398.0,3,1524,3,3.0,315.0,1.0,874.0,3833764,14697746407696,2,9
9000,25,9805,5,3600.0,3,1800,3,3.0,0.0,0.0,1800.0,3845521,14788031761441,3,9
20656,64,15992,8,3971.0,4,2582,4,4.0,758.0,3.0,1389.0,3994002,15952051976004,0,12
11627,49,13986,7,3310.0,3,1661,4,4.0,598.0,2.0,1649.0,3992004,15936095936016,1,9
7880,25,10020,5,2900.0,3,1576,4,3.0,528.0,2.0,1324.0,3853692,14850942030864,1,9
3840,16,7824,4,1632.0,3,960,3,3.0,288.0,1.0,672.0,3825936,14637786276096,2,9
9624,36,11988,6,2530.0,3,1604,3,3.0,470.0,2.0,926.0,3990006,15920147880036,0,9
904,1,1950,1,1587.0,2,904,2,2.0,0.0,0.0,683.0,3747900,14046754410000,3,4
7176,36,12000,6,1880.0,3,1196,4,3.0,528.0,2.0,684.0,3840000,14745600000000,2,9
2187,9,6009,3,999.0,4,729,3,3.0,0.0,0.0,270.0,3875805,15021864398025,3,12
8172,36,12036,6,2724.0,4,1362,4,4.0,460.0,2.0,1362.0,4022030,16176725320900,1,12
9820,25,9750,5,2904.0,3,1964,3,3.0,0.0,0.0,940.0,3726450,13886429602500,3,9
5184,16,7868,4,1296.0,3,1296,3,3.5861723446893787,516.0,2.0,0.0,3869089,14969849689921,2,9
6435,25,9960,5,1911.0,3,1287,3,4.0,440.0,2.0,624.0,3968064,15745531908096,2,9
6260,25,9955,5,1756.0,3,1252,3,2.0,576.0,2.0,504.0,3798828,14431094173584,2,9
17145,81,18054,9,3810.0,5,1905,5,5.0,788.0,3.0,1905.0,4024036,16192865729296,0,15
5650,25,9750,5,2250.0,3,1130,3,3.0,720.0,2.0,1120.0,3744000,14017536000000,2,9
11613,49,14028,7,2490.0,4,1659,4,4.0,484.0,2.0,831.0,4016016,16128384512256,1,12
3576,16,7816,4,1788.0,3,894,3,3.0,400.0,2.0,894.0,3818116,14578009789456,2,9
6804,16,7800,4,2301.0,2,1701,2,2.0,0.0,0.0,600.0,3744000,14017536000000,3,6
3476,16,7832,4,1309.0,3,869,2,4.0,0.0,0.0,440.0,3765234,14176987074756,3,9
5040,25,9885,5,1931.0,3,1008,4,4.0,678.0,2.0,923.0,3908529,15276598943841,0,9
5199,9,5865,3,1733.0,3,1733,3,3.5861723446893787,452.0,2.0,0.0,3822025,14607875100625,2,9
7840,25,9835,5,3136.0,3,1568,3,3.0,440.0,2.0,1568.0,3869089,14969849689921,2,9
25904,64,15968,8,5271.0,4,3238,4,4.0,666.0,3.0,2033.0,3982020,15856483280400,0,12
10632,36,11988,6,2700.0,3,1772,3,4.0,492.0,2.0,928.0,3992004,15936095936016,1,9
4320,25,9835,5,1728.0,3,864,3,3.0,312.0,1.0,864.0,3869089,14969849689921,0,9
9834,36,11700,6,2386.0,3,1639,4,3.0,240.0,1.0,747.0,3794700,14399748090000,2,9
21720,64,15968,8,3857.0,5,2715,4,3.0,831.0,2.0,1142.0,3944096,15555893257216,0,20
5560,25,9750,5,1697.0,3,1112,3,3.0,226.0,1.0,585.0,3771300,14222703690000,2,9
6735,25,9785,5,2694.0,3,1347,4,3.0,551.0,2.0,1347.0,3829849,14667743362801,2,9
4820,25,9805,5,1928.0,3,964,3,3.0,784.0,2.0,964.0,3845521,14788031761441,0,12
17232,36,11970,6,4202.0,3,2872,3,4.0,619.0,2.0,1330.0,3944115,15556043133225,0,12
7002,36,11952,6,2325.0,3,1167,4,4.0,400.0,2.0,1158.0,3968064,15745531908096,1,9
10668,49,13853,7,3048.0,3,1524,3,4.0,478.0,2.0,1524.0,3916441,15338510106481,0,9
4680,25,9900,5,1872.0,3,936,3,4.0,672.0,2.0,936.0,3920400,15369536160000,2,9
18872,49,14049,7,3960.0,4,2696,5,5.0,792.0,3.0,1264.0,4028049,16225178746401,0,12
5928,16,7872,4,2436.0,3,1482,3,3.0,609.0,2.0,954.0,3845472,14787654902784,2,9
3840,25,10035,5,1536.0,3,768,3,4.0,396.0,2.0,768.0,3957804,15664212502416,2,9
11744,64,16072,8,2936.0,4,1468,4,4.0,898.0,3.0,1468.0,4034072,16273736901184,0,12
5220,25,9840,5,1956.0,3,1044,3,3.0,372.0,2.0,912.0,3873024,15000314904576,0,9
5180,25,9765,5,2072.0,3,1036,3,3.0,312.0,1.0,1036.0,3814209,14548190295681,1,9
6800,25,10015,5,2040.0,3,1360,3,3.0,330.0,1.0,680.0,3825730,14636210032900,2,9
8352,36,11742,6,2784.0,3,1392,3,3.0,458.0,2.0,1392.0,3829849,14667743362801,1,9
13650,49,13986,7,2925.0,4,1950,4,4.0,576.0,2.0,975.0,3990006,15920147880036,1,12
9408,49,13986,7,2688.0,3,1344,3,4.0,784.0,4.0,1344.0,3990006,15920147880036,0,12
7420,25,9855,5,2968.0,3,1484,3,4.0,487.0,2.0,1484.0,3884841,15091989595281,2,9
12320,49,14028,7,3520.0,4,1760,4,4.0,583.0,2.0,1760.0,4014012,16112292336144,0,12
16254,49,14000,7,3359.0,4,2322,3,4.0,400.0,2.0,1037.0,3998000,15984004000000,0,12
13936,64,15880,8,3484.0,4,1742,4,4.0,564.0,2.0,1742.0,3940225,15525373050625,1,12
6880,25,9750,5,2144.0,3,1376,3,3.0,240.0,1.0,768.0,3784950,14325846502500,2,9
5430,25,9830,5,2110.0,3,1086,3,3.0,484.0,2.0,1024.0,3865156,14939430904336,1,9
8280,25,9935,5,2316.0,3,1656,3,2.0,180.0,1.0,660.0,3807092,14493949496464,2,9
16976,64,16056,8,4230.0,4,2122,4,4.0,938.0,3.0,2108.0,4028049,16225178746401,0,12
7610,25,9750,5,2530.0,3,1522,3,3.0,0.0,0.0,1008.0,3755700,14105282490000,3,6
11872,49,13797,7,3392.0,3,1696,3,4.0,625.0,2.0,1696.0,3884841,15091989595281,0,9
16624,64,16064,8,3112.0,4,2078,5,5.0,836.0,3.0,1034.0,4030056,16241351363136,0,12
7330,25,9945,5,2262.0,3,1466,4,2.0,566.0,2.0,796.0,3850704,14827921295616,2,9
4380,25,9755,5,1752.0,3,876,3,2.0,576.0,2.0,876.0,3806401,14488688572801,2,9
12159,49,14042,7,2588.0,4,1737,4,4.0,578.0,2.0,851.0,4024036,16192865729296,1,12
11634,49,14049,7,3314.0,4,1662,5,4.0,711.0,3.0,1652.0,4026042,16209014185764,1,12
13602,36,12012,6,3277.0,4,2267,4,4.0,390.0,2.0,1010.0,4008004,16064096064016,1,12
7920,25,9835,5,3168.0,3,1584,3,3.0,506.0,2.0,1584.0,3869089,14969849689921,2,9
334,1,1950,1,334.0,2,334,2,3.5861723446893787,0.0,0.0,0.0,3794700,14399748090000,3,4
3184,16,7800,4,1592.0,3,796,3,3.0,0.0,0.0,796.0,3747900,14046754410000,3,9
12684,49,14014,7,2764.0,4,1812,3,4.0,469.0,2.0,952.0,4008004,16064096064016,1,12
6552,36,11832,6,1617.0,3,1092,3,3.0,264.0,1.0,525.0,3888784,15122640998656,2,9
8160,25,9835,5,3264.0,3,1632,3,3.0,576.0,2.0,1632.0,3869089,14969849689921,2,9
21574,49,13790,7,3906.0,3,3082,3,3.0,672.0,2.0,824.0,3782400,14306549760000,0,9
11655,49,14049,7,2478.0,4,1665,4,4.0,562.0,2.0,813.0,4028049,16225178746401,1,12
10458,36,11808,6,2445.0,4,1743,3,3.0,539.0,2.0,702.0,3873024,15000314904576,2,12
16384,64,16032,8,3102.0,4,2048,4,5.0,552.0,2.0,1054.0,4014012,16112292336144,2,12
9198,49,14056,7,2628.0,4,1314,4,4.0,626.0,2.0,1314.0,4030056,16241351363136,1,12
9835,49,14021,7,2810.0,4,1405,4,4.0,478.0,2.0,1405.0,4012009,16096216216081,1,12
7189,49,14042,7,1958.0,4,1027,4,3.0,0.0,0.0,931.0,3851520,14834206310400,3,12
6620,25,9920,5,2065.0,3,1324,4,3.0,180.0,1.0,741.0,3829120,14662159974400,2,12
6444,36,11922,6,1737.0,3,1074,4,3.0,467.0,1.0,663.0,3874650,15012912622500,2,9
7110,25,9950,5,2347.0,3,1422,3,3.0,576.0,2.0,925.0,3920300,15368752090000,2,9
7200,36,11700,6,2400.0,3,1200,3,3.0,312.0,1.0,1200.0,3749850,14061375022500,2,9
11830,49,14056,7,2250.0,4,1690,4,3.0,624.0,2.0,560.0,3835280,14709372678400,2,16
7272,36,11970,6,1718.0,3,1212,3,4.0,492.0,2.0,506.0,3944115,15556043133225,2,9
6630,36,11742,6,2210.0,3,1105,3,3.0,308.0,1.0,1105.0,3829849,14667743362801,2,9
4368,16,7888,4,1638.0,3,1092,3,3.0,253.0,1.0,546.0,3888784,15122640998656,2,9
8148,36,12030,6,2716.0,4,1358,4,4.0,484.0,2.0,1358.0,4020025,16160601000625,1,12
15264,64,16016,8,2875.0,4,1908,4,4.0,431.0,2.0,967.0,4008004,16064096064016,0,12
10776,36,11988,6,2590.0,3,1796,3,4.0,546.0,2.0,794.0,3992004,15936095936016,1,9
9000,25,9805,5,3600.0,3,1800,3,3.0,0.0,0.0,1800.0,3845521,14788031761441,3,9
9648,36,11940,6,2584.0,3,1608,4,3.0,216.0,1.0,976.0,3830750,14674645562500,2,9
6480,16,7972,4,2901.0,3,1620,3,3.0,490.0,2.0,1281.0,3938168,15509167196224,2,9
5555,25,9750,5,1727.0,3,1111,3,3.0,200.0,1.0,616.0,3784950,14325846502500,2,9
10507,49,13993,7,2245.0,3,1501,3,4.0,440.0,2.0,744.0,3996001,15968023992001,2,9
7940,25,10035,5,2313.0,4,1588,4,4.0,561.0,2.0,725.0,4028049,16225178746401,2,12
6175,25,9805,5,2470.0,3,1235,3,3.0,480.0,2.0,1235.0,3845521,14788031761441,2,9
6625,25,10025,5,1734.0,3,1325,4,3.0,576.0,2.0,409.0,3905740,15254804947600,2,12
17872,64,16000,8,3394.0,4,2234,4,4.0,768.0,3.0,1160.0,4000000,16000000000000,1,12
15820,49,13979,7,3566.0,4,2260,4,5.0,533.0,2.0,1306.0,3986012,15888291664144,1,12
5545,25,10025,5,1481.0,3,1109,3,3.0,288.0,1.0,372.0,3951855,15617157941025,2,9
5000,25,9815,5,2000.0,3,1000,3,4.0,575.0,2.0,1000.0,3853369,14848452650161,2,9
6270,36,11880,6,1561.0,3,1045,3,4.0,462.0,2.0,516.0,3920400,15369536160000,2,12
4290,25,10040,5,1716.0,3,858,3,3.0,0.0,0.0,858.0,3931664,15457981808896,3,12
8022,36,11988,6,2742.0,4,1337,4,4.0,522.0,2.0,1405.0,3990006,15920147880036,0,12
5260,16,7832,4,2123.0,3,1315,3,2.0,436.0,2.0,808.0,3833764,14697746407696,1,9
7956,36,12036,6,2652.0,4,1326,4,4.0,427.0,2.0,1326.0,4024036,16192865729296,0,12
8400,49,14035,7,1800.0,3,1200,4,4.0,480.0,2.0,600.0,4020025,16160601000625,1,9
5088,36,12018,6,1696.0,4,848,4,4.0,420.0,2.0,848.0,4012009,16096216216081,0,12
3980,25,9860,5,1592.0,3,796,3,4.0,336.0,1.0,796.0,3888784,15122640998656,2,9
7160,25,9885,5,2148.0,3,1432,3,4.0,531.0,2.0,716.0,3908529,15276598943841,0,9
6720,25,9985,5,2016.0,3,1344,3,3.0,468.0,1.0,672.0,3834240,14701396377600,2,12
10024,49,14035,7,2148.0,4,1432,4,4.0,432.0,2.0,716.0,4018020,16144484720400,0,12
9548,49,14035,7,2728.0,4,1364,4,4.0,484.0,2.0,1364.0,4020025,16160601000625,1,12
4920,25,9825,5,1968.0,3,984,3,3.0,310.0,1.0,984.0,3861225,14909058500625,2,9
4320,25,9795,5,1728.0,3,864,3,3.0,308.0,1.0,864.0,3837681,14727795457761,2,9
14508,81,18054,9,3224.0,4,1612,5,5.0,556.0,2.0,1612.0,4024036,16192865729296,0,12
6018,36,11904,6,2006.0,3,1003,3,3.0,588.0,2.0,1003.0,3936256,15494111297536,2,9
6000,25,9750,5,2400.0,3,1200,3,3.0,246.0,1.0,1200.0,3802500,14459006250000,0,9
9576,49,14042,7,2736.0,4,1368,4,4.0,474.0,2.0,1368.0,4022030,16176725320900,1,12
8200,25,9750,5,1640.0,3,1640,3,3.5861723446893787,394.0,2.0,0.0,3802500,14459006250000,1,9
11028,36,11988,6,3676.0,3,1838,3,4.0,721.0,3.0,1838.0,3990006,15920147880036,2,12
8736,36,11868,6,2311.0,4,1456,3,4.0,440.0,2.0,855.0,3912484,15307531050256,0,12
8208,36,11958,6,2052.0,3,1368,3,3.0,216.0,1.0,684.0,3806630,14490431956900,2,9
8922,36,11700,6,2222.0,3,1487,3,3.0,220.0,1.0,735.0,3792750,14384952562500,2,9
4616,16,8028,4,1950.0,3,1154,4,3.0,240.0,1.0,796.0,3857454,14879951362116,2,12
5100,25,10005,5,2000.0,4,1020,3,3.0,528.0,2.0,980.0,3929964,15444617041296,2,16
7200,25,9750,5,1980.0,3,1440,3,3.0,352.0,1.0,540.0,3705000,13727025000000,2,9
7416,36,12030,6,1836.0,4,1236,4,4.0,480.0,2.0,600.0,4020025,16160601000625,1,12
9984,36,11700,6,2668.0,3,1664,3,3.0,420.0,2.0,1004.0,3796650,14414551222500,2,12
4400,16,7840,4,2200.0,3,1100,3,3.0,312.0,1.0,1100.0,3841600,14757890560000,1,9
8928,36,11784,6,2496.0,3,1488,3,3.0,430.0,2.0,1008.0,3857296,14878732431616,0,9
7265,25,9750,5,2288.0,3,1453,4,3.0,240.0,1.0,835.0,3786900,14340611610000,2,9
10094,49,13937,7,2352.0,4,1442,4,4.0,719.0,2.0,910.0,3962090,15698157168100,0,12
4500,25,9835,5,1782.0,3,900,3,3.0,280.0,1.0,882.0,3869089,14969849689921,2,12
6270,36,11778,6,2090.0,3,1045,3,3.0,264.0,1.0,1045.0,3853369,14848452650161,1,9
8514,36,12012,6,2906.0,4,1419,4,4.0,543.0,2.0,1487.0,4008004,16064096064016,0,12
7260,25,9900,5,2872.0,3,1452,3,4.0,572.0,2.0,1420.0,3888720,15122143238400,2,9
7320,25,9995,5,1984.0,3,1464,3,4.0,480.0,2.0,520.0,3924037,15398066377369,1,9
15714,81,18063,9,3492.0,5,1746,5,5.0,758.0,3.0,1746.0,4026042,16209014185764,0,15
7680,25,9750,5,2464.0,3,1536,3,3.0,480.0,2.0,928.0,3763500,14163932250000,2,9
12138,49,14035,7,3468.0,4,1734,4,4.0,660.0,2.0,1734.0,4020025,16160601000625,0,12
15808,64,16056,8,3952.0,4,1976,4,5.0,908.0,3.0,1976.0,4026042,16209014185764,1,12
8484,49,14007,7,2424.0,4,1212,4,4.0,573.0,2.0,1212.0,4004001,16032024008001,1,12
5260,25,9840,5,2104.0,3,1052,3,3.0,288.0,1.0,1052.0,3873024,15000314904576,1,9
5285,25,9810,5,2114.0,3,1057,3,3.0,576.0,2.0,1057.0,3849444,14818219109136,0,9
9654,36,11718,6,2609.0,3,1609,3,3.0,305.0,1.0,1000.0,3814209,14548190295681,2,9
11676,49,13650,7,2340.0,3,1668,4,3.0,252.0,1.0,672.0,3792750,14384952562500,2,9
4620,25,9875,5,1848.0,3,924,3,4.0,280.0,1.0,924.0,3900625,15214875390625,2,9
7374,36,11880,6,1790.0,3,1229,3,4.0,462.0,2.0,561.0,3920400,15369536160000,0,9
3528,16,7824,4,1764.0,3,882,3,3.0,0.0,0.0,882.0,3825936,14637786276096,3,9
9464,49,14049,7,2704.0,4,1352,4,5.0,466.0,2.0,1352.0,4026042,16209014185764,1,12
4740,25,9840,5,1896.0,3,948,3,3.0,300.0,1.0,948.0,3873024,15000314904576,2,9
4320,25,9805,5,1728.0,3,864,3,3.0,440.0,1.0,864.0,3845521,14788031761441,2,9
11900,49,13867,7,2130.0,4,1700,4,4.0,450.0,1.0,430.0,3922380,15385064864400,0,12
6380,25,9790,5,2552.0,3,1276,3,3.0,350.0,1.0,1276.0,3833764,14697746407696,2,6
11382,49,13958,7,3228.0,4,1626,4,4.0,534.0,2.0,1602.0,3976036,15808862273296,1,12
960,4,3900,2,960.0,3,480,3,3.0,308.0,1.0,480.0,3800550,14444180302500,2,9
6072,36,11850,6,1988.0,3,1012,3,4.0,0.0,0.0,976.0,3900625,15214875390625,3,9
4445,25,9920,5,1753.0,3,889,3,3.0,484.0,2.0,864.0,3936256,15494111297536,2,9
6702,36,11862,6,2146.0,3,1117,3,3.0,542.0,2.0,1029.0,3908529,15276598943841,1,9
19616,64,16040,8,3569.0,4,2452,4,5.0,691.0,3.0,1117.0,4018020,16144484720400,0,12
16555,49,14063,7,4168.0,4,2365,5,4.0,551.0,2.0,1803.0,3959739,15679532948121,0,16
4560,25,10040,5,1824.0,3,912,4,3.0,576.0,2.0,912.0,3945720,15568706318400,2,9
12536,64,16048,8,3087.0,4,1567,5,4.0,648.0,3.0,1520.0,4024036,16192865729296,0,12
6800,25,9775,5,1744.0,3,1360,3,3.0,572.0,2.0,384.0,3822025,14607875100625,2,9
9150,36,12000,6,2281.0,4,1525,4,4.0,440.0,2.0,756.0,4000000,16000000000000,2,12
6000,25,9750,5,1980.0,3,1200,3,4.0,0.0,0.0,780.0,3763500,14163932250000,3,9
7511,49,14028,7,2146.0,3,1073,3,4.0,246.0,1.0,1073.0,4016016,16128384512256,2,9
5795,25,9840,5,2210.0,3,1159,3,3.0,336.0,1.0,1051.0,3873024,15000314904576,2,9
6160,16,7820,4,2730.0,3,1540,2,3.0,352.0,1.0,1190.0,3822025,14607875100625,2,9
4470,25,9885,5,1788.0,3,894,3,4.0,308.0,1.0,894.0,3908529,15276598943841,2,9
11718,49,14000,7,2488.0,4,1674,4,4.0,663.0,2.0,814.0,4000000,16000000000000,1,12
4368,16,7880,4,1638.0,3,1092,3,3.0,286.0,1.0,546.0,3880900,15061384810000,2,9
8580,36,11844,6,2860.0,3,1430,3,3.0,484.0,2.0,1430.0,3896676,15184083848976,2,9
6240,36,11868,6,2000.0,3,1040,3,3.0,616.0,2.0,960.0,3912484,15307531050256,2,9
10458,49,14049,7,2988.0,4,1494,4,4.0,840.0,3.0,1494.0,4026042,16209014185764,1,12
5375,25,9815,5,2056.0,3,1075,4,4.0,440.0,2.0,981.0,3853369,14848452650161,2,9
4960,25,10025,5,1984.0,3,992,4,3.0,294.0,1.0,992.0,3943835,15553834507225,1,6
20160,64,15944,8,3858.0,4,2520,4,4.0,796.0,3.0,1338.0,3972049,15777173258401,1,16
6876,36,11778,6,2229.0,3,1146,3,3.0,294.0,1.0,1083.0,3853369,14848452650161,2,9
19584,64,16040,8,4077.0,4,2448,4,4.0,711.0,3.0,1629.0,3997970,15983764120900,1,12
13706,49,14035,7,2984.0,4,1958,4,4.0,936.0,3.0,1026.0,4020025,16160601000625,0,12
2520,16,7880,4,1260.0,3,630,3,4.0,0.0,0.0,630.0,3880900,15061384810000,3,9
8960,25,9870,5,2688.0,3,1792,3,4.0,0.0,0.0,896.0,3896676,15184083848976,3,9
14085,81,18045,9,3125.0,5,1565,5,5.0,556.0,2.0,1560.0,4020025,16160601000625,1,15
12760,64,16048,8,3190.0,4,1595,4,4.0,880.0,3.0,1595.0,4022030,16176725320900,1,12
6720,16,7984,4,3360.0,3,1680,4,4.0,628.0,2.0,1680.0,3982020,15856483280400,2,9
6240,36,11802,6,2080.0,2,1040,3,3.0,480.0,2.0,1040.0,3869089,14969849689921,1,6
20248,64,15960,8,3849.0,4,2531,4,4.0,752.0,3.0,1318.0,3980025,15840599000625,1,12
20304,64,15976,8,3863.0,4,2538,4,4.0,933.0,3.0,1325.0,3986012,15888291664144,1,16
5922,36,11838,6,1470.0,3,987,3,3.0,264.0,1.0,483.0,3892729,15153339067441,2,9
10530,36,11994,6,2595.0,3,1755,3,4.0,530.0,2.0,840.0,3996001,15968023992001,1,9
5760,25,9765,5,2304.0,3,1152,3,3.0,636.0,2.0,1152.0,3814209,14548190295681,2,9
13188,49,14021,7,2810.0,4,1884,5,4.0,581.0,2.0,926.0,4012009,16096216216081,1,12
13461,49,13944,7,2673.0,4,1923,4,4.0,564.0,2.0,750.0,3968064,15745531908096,1,12
11277,49,14014,7,3180.0,4,1611,4,4.0,1231.0,3.0,1569.0,4008004,16064096064016,1,12
7185,25,10020,5,2874.0,4,1437,4,4.0,528.0,2.0,1437.0,3959904,15680839689216,1,16
14525,49,13951,7,3223.0,4,2075,4,4.0,473.0,2.0,1148.0,3972049,15777173258401,2,12
11690,49,14042,7,3340.0,4,1670,4,4.0,690.0,3.0,1670.0,4024036,16192865729296,1,12
17120,64,16056,8,4280.0,4,2140,4,4.0,894.0,3.0,2140.0,4026042,16209014185764,0,12
6325,25,9995,5,2484.0,3,1265,4,3.0,502.0,2.0,1219.0,3928035,15429458961225,1,12
15430,25,9970,5,4684.0,3,3086,5,3.0,0.0,0.0,1598.0,3880324,15056914344976,3,9
2904,9,5850,3,1568.0,3,968,3,3.0,0.0,0.0,600.0,3724500,13871900250000,3,9
10496,64,16008,8,2579.0,4,1312,4,5.0,471.0,2.0,1267.0,4004001,16032024008001,2,12
19509,49,14000,7,3955.0,3,2787,3,5.0,820.0,4.0,1168.0,4000000,16000000000000,0,9
12131,49,14021,7,2580.0,4,1733,4,4.0,433.0,2.0,847.0,4012009,16096216216081,0,12
7290,36,11700,6,1935.0,3,1215,4,3.0,720.0,2.0,720.0,3783000,14311089000000,0,9
15687,81,18072,9,3482.0,5,1743,5,5.0,927.0,3.0,1739.0,4032064,16257540100096,1,15
5130,25,10020,5,2052.0,4,1026,3,4.0,308.0,1.0,1026.0,3961908,15696715000464,2,16
16578,81,17883,9,3684.0,4,1842,4,5.0,894.0,3.0,1842.0,3936247,15494040445009,0,12
13902,49,13930,7,2754.0,3,1986,3,3.0,486.0,2.0,768.0,3910350,15290837122500,2,9
8456,49,14042,7,2395.0,4,1208,4,4.0,632.0,2.0,1187.0,4024036,16192865729296,1,12
9954,49,14028,7,2844.0,4,1422,4,4.0,626.0,2.0,1422.0,4016016,16128384512256,1,12
4880,16,7804,4,2056.0,3,1220,3,2.0,396.0,2.0,836.0,3806401,14488688572801,2,9
5630,25,9885,5,2252.0,3,1126,5,4.0,540.0,2.0,1126.0,3908529,15276598943841,1,9
6920,25,10005,5,2399.0,3,1384,3,3.0,896.0,2.0,1015.0,3913956,15319051569936,2,9
6762,36,11856,6,2254.0,3,1127,3,3.0,480.0,2.0,1127.0,3904576,15245713739776,2,9
